name,brand,city,country,region,category,off_peak_points,standard_points,peak_points,hotel_url,all_inclusive,notes
Hyatt Regency Dallas,Hyatt Regency,Dallas,United States,americas,3,,,,,false,
Hyatt Regency DFW International Airport,Hyatt Regency,Dallas,United States,americas,3,,,,,false,
Hyatt Regency Frisco - Dallas,Hyatt Regency,Frisco,United States,americas,3,,,,,false,
Hyatt Regency Houston Downtown,Hyatt Regency,Houston,United States,americas,3,,,,,false,
Hyatt Regency Houston/Galleria,Hyatt Regency,Houston,United States,americas,3,,,,,false,
Hyatt Regency San Antonio Riverwalk,Hyatt Regency,San Antonio,United States,americas,3,,,,,false,
Hyatt Place Salt Lake City/Farmington/Station Park,Hyatt Place,Farmington,United States,americas,3,,,,,false,
Hyatt Place St. George / Convention Center,Hyatt Place,St. George,United States,americas,3,,,,,false,
Hyatt Centric Arlington,Hyatt Centric,Arlington,United States,americas,3,,,,,false,Virginia
Hyatt Centric Old Town Alexandria,Hyatt Centric,Alexandria,United States,americas,3,,,,,false,
Hyatt Place Arlington/Courthouse Plaza,Hyatt Place,Arlington,United States,americas,3,,,,,false,Virginia
Hyatt Place Virginia Beach Town Center,Hyatt Place,Virginia Beach,United States,americas,3,,,,,false,
Hyatt Regency Crystal City at Reagan National Airport,Hyatt Regency,Arlington,United States,americas,3,,,,,false,
Hyatt Regency Reston,Hyatt Regency,Reston,United States,americas,3,,,,,false,
Hyatt House Seattle/Bellevue,Hyatt House,Bellevue,United States,americas,3,,,,,false,
Hyatt House Seattle/Redmond,Hyatt House,Redmond,United States,americas,3,,,,,false,
Hyatt Regency Lake Washington at Seattle's Southport,Hyatt Regency,Renton,United States,americas,3,,,,,false,
Hyatt Place Madison/Downtown,Hyatt Place,Madison,United States,americas,3,,,,,false,
Hyatt Place Milwaukee Downtown,Hyatt Place,Milwaukee,United States,americas,3,,,,,false,
Hyatt Place Aruba Airport,Hyatt Place,Oranjestad,Aruba,americas,3,,,,,false,
Grand Hyatt Rio de Janeiro,Grand Hyatt,Rio de Janeiro,Brazil,americas,3,,,,,false,
Grand Hyatt São Paulo,Grand Hyatt,São Paulo,Brazil,americas,3,,,,,false,
Grand Hyatt Bogotá,Grand Hyatt,Bogotá,Colombia,americas,3,,,,,false,
Hyatt Regency Cartagena,Hyatt Regency,Cartagena,Colombia,americas,3,,,,,false,
Hyatt Centric San José Escazú,Hyatt Centric,San José,Costa Rica,americas,3,,,,,false,
Hyatt Place Cariari / Convention Center,Hyatt Place,San José,Costa Rica,americas,3,,,,,false,Opening soon
Royal Beach Hotel Punta Cana,Royal Beach Hotel,Punta Cana,Dominican Republic,americas,3,,,,,false,
Hyatt Place Guyana Georgetown,Hyatt Place,Georgetown,Guyana,americas,3,,,,,false,Opening soon
Hyatt Regency Panama City,Hyatt Regency,Panama City,Panama,americas,3,,,,,false,
The Legend Paracas Resort,The Legend,Paracas,Peru,americas,3,,,,,false,
Hyatt Regency Trinidad,Hyatt Regency,Port of Spain,Trinidad and Tobago,americas,3,,,,,false,
Hyatt Regency Vienna,Hyatt Regency,Vienna,Austria,europe,3,,,,,false,
Hyatt Centric Reims,Hyatt Centric,Reims,France,europe,3,,,,,false,Newly added
FirstName Bordeaux,FirstName,Bordeaux,France,europe,3,,,,,false,
Brunfels Hotel,Brunfels Hotel,,Germany,europe,3,,,,,false,
Hyatt House Frankfurt Goetheplatz,Hyatt House,Frankfurt,Germany,europe,3,,,,,false,Coming soon
Hyatt Regency Mainz,Hyatt Regency,Mainz,Germany,europe,3,,,,,false,
Me and All Hotel Hanover,Me and All Hotel,Hanover,Germany,europe,3,,,,,false,
Grand Hyatt Athens,Grand Hyatt,Athens,Greece,europe,3,,,,,false,
Hyatt Centric Malta,Hyatt Centric,St. Julian's,Malta,europe,3,,,,,false,
Hyatt Regency Malta,Hyatt Regency,St. Julian's,Malta,europe,3,,,,,false,
Hyatt Regency Vilamoura Algarve,Hyatt Regency,Vilamoura,Portugal,europe,3,,,,,false,Newly added
Story Hotel Stockholm Stureplan,Story Hotel,Stockholm,Sweden,europe,3,,,,,false,
Hyatt Centric Levent Istanbul,Hyatt Centric,Istanbul,Türkiye,europe,3,,,,,false,
Hyatt Regency Istanbul Ataköy,Hyatt Regency,Istanbul,Türkiye,europe,3,,,,,false,
Hyatt House London Stratford,Hyatt House,London,United Kingdom,europe,3,,,,,false,
Hyatt Regency Birmingham,Hyatt Regency,Birmingham,United Kingdom,europe,3,,,,,false,
Hyatt Regency London Stratford,Hyatt Regency,London,United Kingdom,europe,3,,,,,false,
Hyatt Regency Addis Ababa,Hyatt Regency,Addis Ababa,Ethiopia,middle_east_africa,3,,,,,false,
Hyatt Regency Aqaba Ayla,Hyatt Regency,Aqaba,Jordan,middle_east_africa,3,,,,,false,
Hyatt Regency Casablanca,Hyatt Regency,Casablanca,Morocco,middle_east_africa,3,,,,,false,
Hyatt Regency Mazagan,Hyatt Regency,Mazagan,Morocco,middle_east_africa,3,,,,,false,Opening soon
Hyatt Regency Taghazout,Hyatt Regency,Taghazout,Morocco,middle_east_africa,3,,,,,false,
Andaz Doha,Andaz,Doha,Qatar,middle_east_africa,3,,,,,false,
Grand Hyatt Al Khobar Hotel and Residences,Grand Hyatt,Al Khobar,Saudi Arabia,middle_east_africa,3,,,,,false,
"Hyatt Regency Dar es Salaam, The Kilimanjaro",Hyatt Regency,Dar es Salaam,Tanzania,middle_east_africa,3,,,,,false,
"Andaz Capital Gate, Abu Dhabi",Andaz,Abu Dhabi,United Arab Emirates,middle_east_africa,3,,,,,false,
Hyatt Regency Phnom Penh,Hyatt Regency,Phnom Penh,Cambodia,asia_pacific,3,,,,,false,
Hyatt Regency Guam,Hyatt Regency,Tumon,Guam,asia_pacific,3,,,,,false,
Alila Diwa Goa,Alila,Goa,India,asia_pacific,3,,,,,false,
Grand Hyatt Mumbai Hotel & Residences,Grand Hyatt,Mumbai,India,asia_pacific,3,,,,,false,
Grand Hyatt Bali,Grand Hyatt,Nusa Dua,Indonesia,asia_pacific,3,,,,,false,
Grand Hyatt Jakarta,Grand Hyatt,Jakarta,Indonesia,asia_pacific,3,,,,,false,
Hyatt Regency Bali,Hyatt Regency,Sanur,Indonesia,asia_pacific,3,,,,,false,
Park Hyatt Jakarta,Park Hyatt,Jakarta,Indonesia,asia_pacific,3,,,,,false,
Hyatt Centric Kanazawa,Hyatt Centric,Kanazawa,Japan,asia_pacific,3,,,,,false,
"Hyatt Regency Naha, Okinawa",Hyatt Regency,Naha,Japan,asia_pacific,3,,,,,false,
Hyatt Regency Tokyo Bay,Hyatt Regency,Tokyo,Japan,asia_pacific,3,,,,,false,
Hyatt Regency Yokohama,Hyatt Regency,Yokohama,Japan,asia_pacific,3,,,,,false,
Grand Hyatt Kuala Lumpur,Grand Hyatt,Kuala Lumpur,Malaysia,asia_pacific,3,,,,,false,
Grand Hyatt Manila,Grand Hyatt,Manila,Philippines,asia_pacific,3,,,,,false,
"Hyatt Regency Manila, City of Dreams",Hyatt Regency,Manila,Philippines,asia_pacific,3,,,,,false,
Grand Hyatt Erawan Bangkok,Grand Hyatt,Bangkok,Thailand,asia_pacific,3,,,,,false,
Hyatt Regency Bangkok Sukhumvit,Hyatt Regency,Bangkok,Thailand,asia_pacific,3,,,,,false,
"The Standard, Pattaya Na Jomtien",The Standard,Pattaya,Thailand,asia_pacific,3,,,,,false,
Hyatt Regency Hua Hin,Hyatt Regency,Hua Hin,Thailand,asia_pacific,3,,,,,false,
"The Standard, Hua Hin",The Standard,Hua Hin,Thailand,asia_pacific,3,,,,,false,
Beldersoy Resort & Spa,Beldersoy,Tashkent,Uzbekistan,asia_pacific,3,,,,,false,Opening soon
Hyatt Regency Tashkent,Hyatt Regency,Tashkent,Uzbekistan,asia_pacific,3,,,,,false,
Hyatt Regency Nha Trang,Hyatt Regency,Nha Trang,Vietnam,asia_pacific,3,,,,,false,Newly added
Andaz Nanjing Hexi,Andaz,Nanjing,China,asia_pacific,3,,,,,false,
Andaz Xiamen,Andaz,Xiamen,China,asia_pacific,3,,,,,false,
"Andaz Xintiandi, Shanghai",Andaz,Shanghai,China,asia_pacific,3,,,,,false,
Commune By The Great Wall,Commune,Beijing,China,asia_pacific,3,,,,,false,
Grand Hyatt Beijing,Grand Hyatt,Beijing,China,asia_pacific,3,,,,,false,
Grand Hyatt Changsha,Grand Hyatt,Changsha,China,asia_pacific,3,,,,,false,
Grand Hyatt Shanghai,Grand Hyatt,Shanghai,China,asia_pacific,3,,,,,false,
"Hyatt on the Bund, Shanghai",Hyatt,Shanghai,China,asia_pacific,3,,,,,false,
Hyatt Regency Sanya Tianli Bay,Hyatt Regency,Sanya,China,asia_pacific,3,,,,,false,
Park Hyatt Ningbo Resort and Spa,Park Hyatt,Ningbo,China,asia_pacific,3,,,,,false,
Park Hyatt Suzhou,Park Hyatt,Suzhou,China,asia_pacific,3,,,,,false,
Taoxichuan Hotel,Taoxichuan,Jingdezhen,China,asia_pacific,3,,,,,false,
Thompson Shanghai Expo,Thompson,Shanghai,China,asia_pacific,3,,,,,false,Newly added
Yada Xishan Hotel Yixing,Yada Xishan,Yixing,China,asia_pacific,3,,,,,false,
Hyatt Centric Victoria Harbour Hong Kong,Hyatt Centric,Hong Kong,Hong Kong,asia_pacific,3,,,,,false,
"Hyatt Regency Hong Kong, Sha Tin",Hyatt Regency,Sha Tin,Hong Kong,asia_pacific,3,,,,,false,
EPISODE Daan Taipei,EPISODE,Taipei,Taiwan,asia_pacific,3,,,,,false,
Grand Hyatt Taipei,Grand Hyatt,Taipei,Taiwan,asia_pacific,3,,,,,false,
Hyatt Hotel Canberra - A Park Hyatt Hotel,Park Hyatt,Canberra,Australia,asia_pacific,3,,,,,false,
Caption by Hyatt Central Sydney,Caption by Hyatt,Sydney,Australia,asia_pacific,3,,,,,false,Newly added
Hyatt Regency Brisbane,Hyatt Regency,Brisbane,Australia,asia_pacific,3,,,,,false,
Hyatt Centric Melbourne,Hyatt Centric,Melbourne,Australia,asia_pacific,3,,,,,false,
Hyatt House South Melbourne,Hyatt House,Melbourne,Australia,asia_pacific,3,,,,,false,
"The StandardX, Melbourne",The StandardX,Melbourne,Australia,asia_pacific,3,,,,,false,
Hyatt Place Vancouver / Metrotown,Hyatt Place,Burnaby,Canada,americas,4,,,,,false,Opening soon
Spirit Ridge,Spirit Ridge,Osoyoos,Canada,americas,4,,,,,false,
Hyatt Regency Toronto,Hyatt Regency,Toronto,Canada,americas,4,,,,,false,
The Anndore House,The Anndore House,Toronto,Canada,americas,4,,,,,false,
TOOR Hotel,TOOR Hotel,Toronto,Canada,americas,4,,,,,false,
Hyatt Place Anchorage-Midtown,Hyatt Place,Anchorage,United States,americas,4,,,,,false,
The Wildbirch Hotel,The Wildbirch Hotel,Anchorage,United States,americas,4,,,,,false,
Hyatt Place Page / Lake Powell,Hyatt Place,Page,United States,americas,4,,,,,false,
Hyatt Vacation Club at Piñon Pointe,Hyatt Vacation Club,Sedona,United States,americas,4,,,,,false,
Hotel Figueroa,Hotel Figueroa,Los Angeles,United States,americas,4,,,,,false,California
Hyatt Centric Downtown Sacramento,Hyatt Centric,Sacramento,United States,americas,4,,,,,false,
Hyatt Centric Fisherman's Wharf San Francisco,Hyatt Centric,San Francisco,United States,americas,4,,,,,false,
Hyatt Centric Santa Clara Silicon Valley,Hyatt Centric,Santa Clara,United States,americas,4,,,,,false,
Hyatt Centric The Pike Long Beach,Hyatt Centric,Long Beach,United States,americas,4,,,,,false,
Hyatt House at Anaheim Resort/Convention Center,Hyatt House,Anaheim,United States,americas,4,,,,,false,
Hyatt House San Jose / Cupertino,Hyatt House,Cupertino,United States,americas,4,,,,,false,
Hyatt House San Jose/Silicon Valley,Hyatt House,San Jose,United States,americas,4,,,,,false,
Hyatt House Santa Clara,Hyatt House,Santa Clara,United States,americas,4,,,,,false,
Hyatt Place at Anaheim Resort/Convention Center,Hyatt Place,Anaheim,United States,americas,4,,,,,false,
Hyatt Place Glendale / Los Angeles,Hyatt Place,Glendale,United States,americas,4,,,,,false,California
Hyatt Place Pasadena,Hyatt Place,Pasadena,United States,americas,4,,,,,false,
Hyatt Place Santa Cruz,Hyatt Place,Santa Cruz,United States,americas,4,,,,,false,
Hyatt Regency La Jolla at Aventine,Hyatt Regency,San Diego,United States,americas,4,,,,,false,
Hyatt Regency Long Beach,Hyatt Regency,Long Beach,United States,americas,4,,,,,false,
Hyatt Regency Mission Bay Spa and Marina,Hyatt Regency,San Diego,United States,americas,4,,,,,false,
Hyatt Regency Orange County,Hyatt Regency,Garden Grove,United States,americas,4,,,,,false,
Hyatt Regency Santa Clara,Hyatt Regency,Santa Clara,United States,americas,4,,,,,false,
Hyatt Regency Westlake,Hyatt Regency,Westlake Village,United States,americas,4,,,,,false,
Hyatt Vacation Club at The Welk,Hyatt Vacation Club,Escondido,United States,americas,4,,,,,false,
Kissel Uptown Oakland,Kissel,Oakland,United States,americas,4,,,,,false,
Grand Hyatt Denver,Grand Hyatt,Denver,United States,americas,4,,,,,false,
Hyatt Centric Downtown Denver,Hyatt Centric,Denver,United States,americas,4,,,,,false,
Hyatt Place Keystone / Dillon,Hyatt Place,Dillon,United States,americas,4,,,,,false,
Hyatt Regency Denver at Colorado Convention Center,Hyatt Regency,Denver,United States,americas,4,,,,,false,
Hyatt Place Mystic,Hyatt Place,Mystic,United States,americas,4,,,,,false,
Hyatt Place Uncasville / Casino Area,Hyatt Place,Uncasville,United States,americas,4,,,,,false,
Hyatt House Washington DC / Downtown / Convention Center,Hyatt House,Washington,United States,americas,4,,,,,false,
Hyatt Place Washington DC/Georgetown/West End,Hyatt Place,Washington,United States,americas,4,,,,,false,
Hyatt Place Washington DC/National Mall,Hyatt Place,Washington,United States,americas,4,,,,,false,
Hyatt Place Washington DC/White House,Hyatt Place,Washington,United States,americas,4,,,,,false,
Thompson Washington D.C.,Thompson,Washington,United States,americas,4,,,,,false,
Hyatt House Lewes / Rehoboth Beach,Hyatt House,Lewes,United States,americas,4,,,,,false,
Hyatt Place Wilmington Riverfront,Hyatt Place,Wilmington,United States,americas,4,,,,,false,Delaware
Dream South Beach,Dream,Miami Beach,United States,americas,4,,,,,false,
Grand Hyatt Tampa Bay,Grand Hyatt,Tampa,United States,americas,4,,,,,false,
Hyatt Centric Las Olas Fort Lauderdale,Hyatt Centric,Fort Lauderdale,United States,americas,4,,,,,false,
Hyatt House Destin,Hyatt House,Destin,United States,americas,4,,,,,false,Opening soon
Hyatt Place Boca Raton/Downtown,Hyatt Place,Boca Raton,United States,americas,4,,,,,false,
Hyatt Place Delray Beach,Hyatt Place,Delray Beach,United States,americas,4,,,,,false,
Hyatt Place Gainesville Downtown,Hyatt Place,Gainesville,United States,americas,4,,,,,false,
Hyatt Place Sandestin/at Grand Boulevard,Hyatt Place,Miramar Beach,United States,americas,4,,,,,false,
Hyatt Place St. Petersburg / Downtown,Hyatt Place,St. Petersburg,United States,americas,4,,,,,false,
Hyatt Place West Palm Beach/Downtown,Hyatt Place,West Palm Beach,United States,americas,4,,,,,false,
Hyatt Regency Coral Gables,Hyatt Regency,Coral Gables,United States,americas,4,,,,,false,
Hyatt Regency Grand Cypress Resort,Hyatt Regency,Orlando,United States,americas,4,,,,,false,
Hyatt Regency Orlando,Hyatt Regency,Orlando,United States,americas,4,,,,,false,
Andaz Savannah,Andaz,Savannah,United States,americas,4,,,,,false,
Hyatt Place Augusta,Hyatt Place,Augusta,United States,americas,4,,,,,false,
Hyatt Regency Savannah,Hyatt Regency,Savannah,United States,americas,4,,,,,false,
Hyatt Place Waikiki Beach,Hyatt Place,Honolulu,United States,americas,4,,,,,false,Hawaii
Hyatt Centric Chicago Magnificent Mile,Hyatt Centric,Chicago,United States,americas,4,,,,,false,
Hyatt Centric The Loop Chicago,Hyatt Centric,Chicago,United States,americas,4,,,,,false,
Hyatt House Chicago - Medical / University District,Hyatt House,Chicago,United States,americas,4,,,,,false,
Hyatt House Chicago / West Loop-Fulton Market,Hyatt House,Chicago,United States,americas,4,,,,,false,
Hyatt House Chicago/Evanston,Hyatt House,Evanston,United States,americas,4,,,,,false,
Hyatt Place Chicago - Medical / University District,Hyatt Place,Chicago,United States,americas,4,,,,,false,
Hyatt Place Chicago / Wicker Park,Hyatt Place,Chicago,United States,americas,4,,,,,false,
Hyatt Place Chicago-South/University Medical Center,Hyatt Place,Chicago,United States,americas,4,,,,,false,
Hyatt Place Chicago/Downtown-The Loop,Hyatt Place,Chicago,United States,americas,4,,,,,false,
Hyatt Place Chicago/River North,Hyatt Place,Chicago,United States,americas,4,,,,,false,
Hyatt Regency Chicago,Hyatt Regency,Chicago,United States,americas,4,,,,,false,
Hyatt Regency McCormick Place Chicago,Hyatt Regency,Chicago,United States,americas,4,,,,,false,
Hyatt Place Bloomington,Hyatt Place,Bloomington,United States,americas,4,,,,,false,Indiana
Hyatt Place South Bend/Mishawaka,Hyatt Place,Mishawaka,United States,americas,4,,,,,false,
Hotel Genevieve,Hotel Genevieve,Louisville,United States,americas,4,,,,,false,
Hyatt Regency Louisville,Hyatt Regency,Louisville,United States,americas,4,,,,,false,
Hyatt Centric French Quarter New Orleans,Hyatt Centric,New Orleans,United States,americas,4,,,,,false,
The Barnett,The Barnett,New Orleans,United States,americas,4,,,,,false,Louisiana
Hyatt Place Kent Narrows & Marina,Hyatt Place,Grasonville,United States,americas,4,,,,,false,
Hyatt Place National Harbor,Hyatt Place,Oxon Hill,United States,americas,4,,,,,false,
Hyatt Regency Boston Harbor,Hyatt Regency,Boston,United States,americas,4,,,,,false,
Hyatt Place Ann Arbor,Hyatt Place,Ann Arbor,United States,americas,4,,,,,false,
Hotel Kansas City,Hotel Kansas City,Kansas City,United States,americas,4,,,,,false,Missouri
Hyatt Vacation Club at The Lodges at Timber Ridge,Hyatt Vacation Club,Branson,United States,americas,4,,,,,false,
The Elms Hotel & Spa,The Elms,Excelsior Springs,United States,americas,4,,,,,false,
Hyatt House Jersey City,Hyatt House,Jersey City,United States,americas,4,,,,,false,
Hyatt Regency Jersey City on the Hudson,Hyatt Regency,Jersey City,United States,americas,4,,,,,false,
Hyatt Regency Morristown,Hyatt Regency,Morristown,United States,americas,4,,,,,false,
Seaview Hotel,Seaview Hotel,Galloway,United States,americas,4,,,,,false,Newly added; New Jersey
Hyatt Regency Tamaya Resort and Spa,Hyatt Regency,Santa Ana Pueblo,United States,americas,4,,,,,false,
Hyatt House White Plains,Hyatt House,White Plains,United States,americas,4,,,,,false,
Hyatt Place Flushing/LaGuardia Airport,Hyatt Place,Flushing,United States,americas,4,,,,,false,
Hyatt Place Long Island City / New York City,Hyatt Place,Long Island City,United States,americas,4,,,,,false,
Hyatt Place Long Island/East End,Hyatt Place,Riverhead,United States,americas,4,,,,,false,
Hyatt Regency JFK Airport at Resorts World New York,Hyatt Regency,Jamaica,United States,americas,4,,,,,false,New York
The Carolina Inn,The Carolina Inn,Chapel Hill,United States,americas,4,,,,,false,North Carolina
Hyatt Centric Rittenhouse Square Philadelphia,Hyatt Centric,Philadelphia,United States,americas,4,,,,,false,
Hyatt Place Pittsburgh-North Shore,Hyatt Place,Pittsburgh,United States,americas,4,,,,,false,
Hyatt Centric San Juan Isla Verde,Hyatt Centric,Carolina,Puerto Rico,americas,4,,,,,false,Newly added
The Pell,The Pell,Newport,United States,americas,4,,,,,false,Rhode Island
Hyatt House Charleston/Historic District,Hyatt House,Charleston,United States,americas,4,,,,,false,
The Lowline Hotel,The Lowline Hotel,Charleston,United States,americas,4,,,,,false,Opening soon; South Carolina
Caption by Hyatt Downtown Nashville,Caption by Hyatt,Nashville,United States,americas,4,,,,,false,
Hyatt House Nashville Downtown / Convention Center,Hyatt House,Nashville,United States,americas,4,,,,,false,
Hyatt Place Knoxville / Downtown,Hyatt Place,Knoxville,United States,americas,4,,,,,false,
Hyatt Place Austin Downtown,Hyatt Place,Austin,United States,americas,4,,,,,false,
Hyatt Regency Austin,Hyatt Regency,Austin,United States,americas,4,,,,,false,
Hyatt Vacation Club at Wild Oak Ranch,Hyatt Vacation Club,San Antonio,United States,americas,4,,,,,false,
tommie Austin,tommie,Austin,United States,americas,4,,,,,false,
Hyatt Place Park City,Hyatt Place,Park City,United States,americas,4,,,,,false,
Hyatt Regency Salt Lake City,Hyatt Regency,Salt Lake City,United States,americas,4,,,,,false,
Hyatt Regency Tysons Corner Center,Hyatt Regency,Tysons,United States,americas,4,,,,,false,
Hyatt House Seattle/Downtown,Hyatt House,Seattle,United States,americas,4,,,,,false,
Hyatt Place Seattle/Downtown,Hyatt Place,Seattle,United States,americas,4,,,,,false,
Hyatt Regency Bellevue on Seattle's Eastside,Hyatt Regency,Bellevue,United States,americas,4,,,,,false,
Hyatt Regency Seattle,Hyatt Regency,Seattle,United States,americas,4,,,,,false,
Park Hyatt Mendoza,Park Hyatt,Mendoza,Argentina,americas,4,,,,,false,
Andaz Mexico City Condesa,Andaz,Mexico City,Mexico,americas,4,,,,,false,
Hotel San Fernando,Hotel San Fernando,Mexico City,Mexico,americas,4,,,,,false,
Hyatt Centric Playa del Carmen,Hyatt Centric,Playa del Carmen,Mexico,americas,4,,,,,false,
Hyatt Regency Andares Guadalajara,Hyatt Regency,Guadalajara,Mexico,americas,4,,,,,false,
Hyatt Regency Mexico City,Hyatt Regency,Mexico City,Mexico,americas,4,,,,,false,
"The Standard, Brussels",The Standard,Brussels,Belgium,europe,4,,,,,false,
Grand Hyatt Berlin,Grand Hyatt,Berlin,Germany,europe,4,,,,,false,
Hyatt Regency Cologne,Hyatt Regency,Cologne,Germany,europe,4,,,,,false,
Kennedy 89,Kennedy 89,,Germany,europe,4,,,,,false,Newly added
Hyatt Regency Rome Central,Hyatt Regency,Rome,Italy,europe,4,,,,,false,Opening soon
Hyatt Centric Murano Venice,Hyatt Centric,Venice,Italy,europe,4,,,,,false,
Hyatt Regency Lisbon,Hyatt Regency,Lisbon,Portugal,europe,4,,,,,false,
Grand Hyatt La Manga Club Golf & Spa,Grand Hyatt,La Manga,Spain,europe,4,,,,,false,
Hyatt Regency Barcelona Tower,Hyatt Regency,Barcelona,Spain,europe,4,,,,,false,
Hyatt Regency Hesperia Madrid,Hyatt Regency,Madrid,Spain,europe,4,,,,,false,
Lindner Hotel Mallorca Portals Nous,Lindner Hotel,Calvià,Spain,europe,4,,,,,false,
Hôtel Reisen,Hôtel Reisen,Stockholm,Sweden,europe,4,,,,,false,
Hyatt Place Zurich Airport The Circle,Hyatt Place,Zurich,Switzerland,europe,4,,,,,false,
Grand Hyatt Istanbul,Grand Hyatt,Istanbul,Türkiye,europe,4,,,,,false,
Hyatt Regency Kyiv,Hyatt Regency,Kyiv,Ukraine,europe,4,,,,,false,
Hyatt Place London City East,Hyatt Place,London,United Kingdom,europe,4,,,,,false,
Hyatt Place London Paddington,Hyatt Place,London,United Kingdom,europe,4,,,,,false,Coming soon
SCHLOSS Roxburghe,SCHLOSS,Kelso,United Kingdom,europe,4,,,,,false,Scotland
Grand Hyatt Kuwait Residences,Grand Hyatt,Kuwait City,Kuwait,middle_east_africa,4,,,,,false,
Hyatt Regency Al Kout Mall,Hyatt Regency,Kuwait City,Kuwait,middle_east_africa,4,,,,,false,
Grand Hyatt Doha Hotel & Villas,Grand Hyatt,Doha,Qatar,middle_east_africa,4,,,,,false,
Park Hyatt Doha,Park Hyatt,Doha,Qatar,middle_east_africa,4,,,,,false,
Hyatt Regency Riyadh Olaya,Hyatt Regency,Riyadh,Saudi Arabia,middle_east_africa,4,,,,,false,
Jabal Omar Hyatt Regency Makkah,Hyatt Regency,Makkah,Saudi Arabia,middle_east_africa,4,,,,,false,
Grand Hyatt Abu Dhabi Hotel & Residences Emirates Pearl,Grand Hyatt,Abu Dhabi,United Arab Emirates,middle_east_africa,4,,,,,false,
Grand Hyatt Dubai,Grand Hyatt,Dubai,United Arab Emirates,middle_east_africa,4,,,,,false,
Hyatt Centric Jumeirah Dubai,Hyatt Centric,Dubai,United Arab Emirates,middle_east_africa,4,,,,,false,
Park Hyatt Siem Reap,Park Hyatt,Siem Reap,Cambodia,asia_pacific,4,,,,,false,
Grand Hyatt Goa,Grand Hyatt,Goa,India,asia_pacific,4,,,,,false,
Alila Ubud,Alila,Ubud,Indonesia,asia_pacific,4,,,,,false,
Grand Hyatt Fukuoka,Grand Hyatt,Fukuoka,Japan,asia_pacific,4,,,,,false,
Grand Hyatt Incheon,Grand Hyatt,Incheon,South Korea,asia_pacific,4,,,,,false,
Grand Hyatt Jeju,Grand Hyatt,Jeju,South Korea,asia_pacific,4,,,,,false,
Hyatt Regency Incheon Paradise City,Hyatt Regency,Incheon,South Korea,asia_pacific,4,,,,,false,Newly added
"The Standard, Bangkok Mahanakhon",The Standard,Bangkok,Thailand,asia_pacific,4,,,,,false,
Hyatt Regency Phuket Resort,Hyatt Regency,Phuket,Thailand,asia_pacific,4,,,,,false,
Hyatt Regency Danang Resort and Spa,Hyatt Regency,Danang,Vietnam,asia_pacific,4,,,,,false,
Alila Wuzhen,Alila,Wuzhen,China,asia_pacific,4,,,,,false,
Grand Hyatt Dalian,Grand Hyatt,Dalian,China,asia_pacific,4,,,,,false,
Grand Hyatt Hangzhou,Grand Hyatt,Hangzhou,China,asia_pacific,4,,,,,false,
Grand Hyatt Sanya Haitang Bay Resort and Spa,Grand Hyatt,Sanya,China,asia_pacific,4,,,,,false,
Grand Hyatt Shenzhou Peninsula,Grand Hyatt,Shenzhou Peninsula,China,asia_pacific,4,,,,,false,
Park Hyatt Changsha,Park Hyatt,Changsha,China,asia_pacific,4,,,,,false,
Grand Hyatt Macau,Grand Hyatt,Macau,Macao,asia_pacific,4,,,,,false,
Hyatt Regency Sydney,Hyatt Regency,Sydney,Australia,asia_pacific,4,,,,,false,
Grand Hyatt Melbourne,Grand Hyatt,Melbourne,Australia,asia_pacific,4,,,,,false,
Hyatt Regency Vancouver,Hyatt Regency,Vancouver,Canada,americas,5,,,,,false,
Hotel X Toronto,Hotel X,Toronto,Canada,americas,5,,,,,false,
Hyatt Regency Niagara Falls Fallsview,Hyatt Regency,Niagara Falls,Canada,americas,5,,,,,false,Newly added
The Clayfield,The Clayfield,Toronto,Canada,americas,5,,,,,false,Opening soon
Hotel Solaya,Hotel Solaya,Scottsdale,United States,americas,5,,,,,false,Newly added; Arizona
Andaz San Diego,Andaz,San Diego,United States,americas,5,,,,,false,
Dream Hollywood,Dream,Hollywood,United States,americas,5,,,,,false,California
Grand Hyatt San Francisco,Grand Hyatt,San Francisco,United States,americas,5,,,,,false,
Hotel Kabuki,Hotel Kabuki,San Francisco,United States,americas,5,,,,,false,
Hyatt Centric Mountain View,Hyatt Centric,Mountain View,United States,americas,5,,,,,false,
Hyatt Place San Francisco / Downtown,Hyatt Place,San Francisco,United States,americas,5,,,,,false,
Hyatt Regency Monterey Hotel and Spa on Del Monte Golf Course,Hyatt Regency,Monterey,United States,americas,5,,,,,false,
